0.0	0.0	5.35	-2.99
10.0	0.0	4.84	-2.97
20.0	0.0	4.32	-2.91
30.0	0.0	3.82	-2.84
40.0	0.0	3.34	-2.81
50.0	0.0	2.88	-2.85
60.0	0.0	2.45	-2.97
70.0	0.0	2.0	-3.12
80.0	0.0	1.53	-3.29
90.0	0.0	1.01	-3.45
100.0	0.0	0.48	-3.58
110.0	0.0	-0.06	-3.67
120.0	0.0	-0.59	-3.72
130.0	0.0	-1.12	-3.75
140.0	0.0	-1.66	-3.76
150.0	0.0	-2.21	-3.78
160.0	0.0	-2.76	-3.81
170.0	0.0	-3.28	-3.87
180.0	0.0	-3.79	-3.96
190.0	0.0	-4.28	-4.07
200.0	0.0	-4.75	-4.19
210.0	0.0	-5.21	-4.31
220.0	0.0	-5.67	-4.42
230.0	0.0	-6.12	-4.5
240.0	0.0	-6.58	-4.55
250.0	0.0	-7.03	-4.56
0.0	1.0	5.2	-2.5
10.0	1.0	4.7	-2.49
20.0	1.0	4.22	-2.44
30.0	1.0	3.77	-2.37
40.0	1.0	3.32	-2.32
50.0	1.0	2.86	-2.33
60.0	1.0	2.38	-2.41
70.0	1.0	1.88	-2.54
80.0	1.0	1.37	-2.69
90.0	1.0	0.85	-2.85
100.0	1.0	0.33	-3.0
110.0	1.0	-0.2	-3.1
120.0	1.0	-0.72	-3.17
130.0	1.0	-1.23	-3.2
140.0	1.0	-1.73	-3.2
150.0	1.0	-2.22	-3.19
160.0	1.0	-2.71	-3.19
170.0	1.0	-3.22	-3.22
180.0	1.0	-3.75	-3.28
190.0	1.0	-4.28	-3.36
200.0	1.0	-4.79	-3.42
210.0	1.0	-5.27	-3.47
220.0	1.0	-5.73	-3.51
230.0	1.0	-6.19	-3.56
240.0	1.0	-6.64	-3.62
250.0	1.0	-7.11	-3.71
0.0	2.0	3.92	-2.34
10.0	2.0	3.51	-2.27
20.0	2.0	3.11	-2.21
30.0	2.0	2.7	-2.16
40.0	2.0	2.29	-2.13
50.0	2.0	1.88	-2.09
60.0	2.0	1.47	-2.05
70.0	2.0	1.06	-2.0
80.0	2.0	0.64	-1.95
90.0	2.0	0.23	-1.9
100.0	2.0	-0.19	-1.86
110.0	2.0	-0.61	-1.83
120.0	2.0	-1.02	-1.82
130.0	2.0	-1.43	-1.81
140.0	2.0	-1.83	-1.81
150.0	2.0	-2.23	-1.82
160.0	2.0	-2.61	-1.81
170.0	2.0	-2.99	-1.81
180.0	2.0	-3.36	-1.79
190.0	2.0	-3.74	-1.77
200.0	2.0	-4.12	-1.73
210.0	2.0	-4.51	-1.68
220.0	2.0	-4.9	-1.61
230.0	2.0	-5.29	-1.51
240.0	2.0	-5.67	-1.39
250.0	2.0	-6.03	-1.23
260.0	2.0	-6.38	-1.05
270.0	2.0	-6.71	-0.86
280.0	2.0	-7.02	-0.67
290.0	2.0	-7.3	-0.49
0.0	3.0	3.77	-1.62
10.0	3.0	3.32	-1.56
20.0	3.0	2.9	-1.53
30.0	3.0	2.49	-1.53
40.0	3.0	2.09	-1.53
50.0	3.0	1.69	-1.54
60.0	3.0	1.29	-1.55
70.0	3.0	0.88	-1.53
80.0	3.0	0.46	-1.5
90.0	3.0	0.03	-1.44
100.0	3.0	-0.41	-1.38
110.0	3.0	-0.84	-1.31
120.0	3.0	-1.26	-1.26
130.0	3.0	-1.66	-1.21
140.0	3.0	-2.05	-1.17
150.0	3.0	-2.43	-1.14
160.0	3.0	-2.8	-1.1
170.0	3.0	-3.17	-1.06
180.0	3.0	-3.54	-1.0
190.0	3.0	-3.9	-0.95
200.0	3.0	-4.25	-0.89
210.0	3.0	-4.59	-0.84
220.0	3.0	-4.91	-0.79
230.0	3.0	-5.21	-0.74
240.0	3.0	-5.49	-0.68
250.0	3.0	-5.75	-0.6
260.0	3.0	-5.99	-0.49
270.0	3.0	-6.22	-0.36
280.0	3.0	-6.45	-0.21
290.0	3.0	-6.69	-0.04
300.0	3.0	-6.96	0.14
310.0	3.0	-7.26	0.32
0.0	4.0	0.78	-2.45
10.0	4.0	0.43	-2.49
20.0	4.0	0.08	-2.58
30.0	4.0	-0.27	-2.69
40.0	4.0	-0.62	-2.82
50.0	4.0	-0.98	-2.95
60.0	4.0	-1.35	-3.07
70.0	4.0	-1.73	-3.17
80.0	4.0	-2.11	-3.25
90.0	4.0	-2.5	-3.32
100.0	4.0	-2.89	-3.38
110.0	4.0	-3.28	-3.44
120.0	4.0	-3.66	-3.49
130.0	4.0	-4.04	-3.55
140.0	4.0	-4.4	-3.61
150.0	4.0	-4.77	-3.66
160.0	4.0	-5.12	-3.7
170.0	4.0	-5.48	-3.74
180.0	4.0	-5.82	-3.77
190.0	4.0	-6.17	-3.79
200.0	4.0	-6.5	-3.79
210.0	4.0	-6.84	-3.78
220.0	4.0	-7.17	-3.75
0.0	5.0	1.06	-3.45
10.0	5.0	1.55	-3.51
20.0	5.0	2.01	-3.55
30.0	5.0	2.44	-3.58
40.0	5.0	2.82	-3.57
50.0	5.0	3.15	-3.5
60.0	5.0	3.45	-3.36
70.0	5.0	3.77	-3.12
80.0	5.0	4.15	-2.79
90.0	5.0	4.54	-2.45
100.0	5.0	4.93	-2.12
110.0	5.0	5.28	-1.8
120.0	5.0	5.57	-1.44
130.0	5.0	5.76	-1.01
140.0	5.0	5.86	-0.51
150.0	5.0	5.95	-0.02
160.0	5.0	6.06	0.42
170.0	5.0	6.16	0.85
180.0	5.0	6.21	1.27
190.0	5.0	6.21	1.69
200.0	5.0	6.18	2.11
210.0	5.0	6.13	2.53
220.0	5.0	6.07	2.94
230.0	5.0	6.03	3.34
240.0	5.0	6.02	3.72
250.0	5.0	6.05	4.1
0.0	6.0	-0.81	-3.23
10.0	6.0	-0.33	-3.36
20.0	6.0	0.17	-3.46
30.0	6.0	0.68	-3.54
40.0	6.0	1.19	-3.62
50.0	6.0	1.69	-3.72
60.0	6.0	2.19	-3.84
70.0	6.0	2.7	-3.96
80.0	6.0	3.25	-4.04
90.0	6.0	3.81	-4.09
100.0	6.0	4.35	-4.12
110.0	6.0	4.84	-4.14
120.0	6.0	5.32	-4.14
130.0	6.0	5.8	-4.08
140.0	6.0	6.32	-3.96
150.0	6.0	6.89	-3.76
0.0	7.0	-2.98	0.36
10.0	7.0	-2.78	0.3
20.0	7.0	-2.61	0.28
30.0	7.0	-2.46	0.3
40.0	7.0	-2.33	0.33
50.0	7.0	-2.19	0.36
60.0	7.0	-2.03	0.39
70.0	7.0	-1.86	0.4
80.0	7.0	-1.68	0.41
90.0	7.0	-1.53	0.42
100.0	7.0	-1.42	0.45
110.0	7.0	-1.34	0.49
120.0	7.0	-1.29	0.54
130.0	7.0	-1.25	0.61
140.0	7.0	-1.25	0.66
150.0	7.0	-1.34	0.69
160.0	7.0	-1.52	0.69
170.0	7.0	-1.77	0.66
180.0	7.0	-2.04	0.63
190.0	7.0	-2.29	0.62
200.0	7.0	-2.51	0.65
210.0	7.0	-2.7	0.7
220.0	7.0	-2.87	0.73
230.0	7.0	-3.05	0.74
240.0	7.0	-3.24	0.72
250.0	7.0	-3.44	0.69
260.0	7.0	-3.65	0.65
270.0	7.0	-3.86	0.62
280.0	7.0	-4.08	0.61
290.0	7.0	-4.28	0.61
300.0	7.0	-4.45	0.61
310.0	7.0	-4.58	0.6
320.0	7.0	-4.65	0.56
330.0	7.0	-4.69	0.5
340.0	7.0	-4.71	0.44
350.0	7.0	-4.72	0.38
360.0	7.0	-4.76	0.35
370.0	7.0	-4.83	0.34
380.0	7.0	-4.92	0.34
390.0	7.0	-5.04	0.32
400.0	7.0	-5.17	0.27
410.0	7.0	-5.3	0.2
420.0	7.0	-5.41	0.15
430.0	7.0	-5.49	0.14
440.0	7.0	-5.55	0.16
450.0	7.0	-5.62	0.17
460.0	7.0	-5.71	0.15
470.0	7.0	-5.83	0.1
480.0	7.0	-5.95	0.06
490.0	7.0	-6.05	0.06
500.0	7.0	-6.1	0.13
510.0	7.0	-6.12	0.26
520.0	7.0	-6.11	0.42
530.0	7.0	-6.1	0.58
540.0	7.0	-6.09	0.73
550.0	7.0	-6.08	0.86
560.0	7.0	-6.07	0.99
570.0	7.0	-6.06	1.1
580.0	7.0	-6.05	1.21
590.0	7.0	-6.04	1.3
600.0	7.0	-6.03	1.39
610.0	7.0	-6.02	1.46
620.0	7.0	-6.01	1.53
630.0	7.0	-6.0	1.59
640.0	7.0	-5.99	1.64
650.0	7.0	-5.99	1.68
660.0	7.0	-5.98	1.71
670.0	7.0	-5.97	1.74
680.0	7.0	-5.96	1.76
690.0	7.0	-5.96	1.77
700.0	7.0	-5.95	1.77
710.0	7.0	-5.95	1.77
720.0	7.0	-5.95	1.77
730.0	7.0	-5.94	1.75
740.0	7.0	-5.94	1.73
750.0	7.0	-5.94	1.71
760.0	7.0	-5.94	1.68
770.0	7.0	-5.94	1.65
780.0	7.0	-5.94	1.61
790.0	7.0	-5.94	1.57
800.0	7.0	-5.95	1.53
810.0	7.0	-5.95	1.48
820.0	7.0	-5.96	1.43
830.0	7.0	-5.96	1.38
840.0	7.0	-5.97	1.32
850.0	7.0	-5.98	1.26
860.0	7.0	-5.99	1.2
870.0	7.0	-6.0	1.14
880.0	7.0	-6.01	1.08
890.0	7.0	-6.03	1.01
900.0	7.0	-6.04	0.95
910.0	7.0	-6.06	0.89
920.0	7.0	-6.08	0.82
930.0	7.0	-6.1	0.76
940.0	7.0	-6.12	0.69
950.0	7.0	-6.15	0.64
960.0	7.0	-6.19	0.58
970.0	7.0	-6.23	0.54
980.0	7.0	-6.27	0.49
990.0	7.0	-6.31	0.44
1000.0	7.0	-6.35	0.38
1010.0	7.0	-6.39	0.31
1020.0	7.0	-6.43	0.25
1030.0	7.0	-6.47	0.18
1040.0	7.0	-6.51	0.12
1050.0	7.0	-6.56	0.06
1060.0	7.0	-6.6	0.0
1070.0	7.0	-6.64	-0.05
1080.0	7.0	-6.67	-0.1
1090.0	7.0	-6.7	-0.14
1100.0	7.0	-6.72	-0.18
1110.0	7.0	-6.73	-0.2
1120.0	7.0	-6.72	-0.22
1130.0	7.0	-6.7	-0.24
1140.0	7.0	-6.67	-0.24
1150.0	7.0	-6.61	-0.23
1160.0	7.0	-6.53	-0.22
1170.0	7.0	-6.43	-0.19
1180.0	7.0	-6.31	-0.15
1190.0	7.0	-6.16	-0.1
1200.0	7.0	-5.98	-0.03
1210.0	7.0	-5.77	0.04
1220.0	7.0	-5.55	0.09
1230.0	7.0	-5.3	0.12
1240.0	7.0	-5.05	0.13
1250.0	7.0	-4.8	0.14
1260.0	7.0	-4.54	0.15
1270.0	7.0	-4.29	0.18
1280.0	7.0	-4.05	0.21
1290.0	7.0	-3.84	0.24
1300.0	7.0	-3.66	0.25
1310.0	7.0	-3.5	0.25
1320.0	7.0	-3.35	0.26
1330.0	7.0	-3.22	0.27
1340.0	7.0	-3.1	0.29
1350.0	7.0	-2.97	0.33
1360.0	7.0	-2.86	0.38
1370.0	7.0	-2.77	0.43
1380.0	7.0	-2.71	0.47
1390.0	7.0	-2.69	0.48
1400.0	7.0	-2.71	0.47
1410.0	7.0	-2.78	0.44
1420.0	7.0	-2.88	0.41
1430.0	7.0	-3.01	0.37
1440.0	7.0	-3.17	0.34
1450.0	7.0	-3.33	0.31
1460.0	7.0	-3.5	0.28
1470.0	7.0	-3.67	0.24
1480.0	7.0	-3.82	0.21
1490.0	7.0	-3.97	0.19
1500.0	7.0	-4.13	0.17
1510.0	7.0	-4.3	0.17
1520.0	7.0	-4.47	0.17
1530.0	7.0	-4.64	0.19
1540.0	7.0	-4.79	0.2
1550.0	7.0	-4.93	0.22
1560.0	7.0	-5.03	0.23
1570.0	7.0	-5.13	0.24
1580.0	7.0	-5.22	0.25
1590.0	7.0	-5.3	0.26
1600.0	7.0	-5.4	0.26
1610.0	7.0	-5.49	0.25
1620.0	7.0	-5.6	0.22
1630.0	7.0	-5.7	0.18
1640.0	7.0	-5.8	0.13
1650.0	7.0	-5.89	0.08
1660.0	7.0	-5.95	0.04
1670.0	7.0	-6.0	0.02
